San Sebastián,San Sebastian,Puerto Rico,72131,San Sebastián,18.3356,-66.9948,9041,1706.5,shape,false,false,America/Puerto_Rico,3,00685,1630023635
Juncos,Juncos,Puerto Rico,72077,Juncos,18.2256,-65.9161,8938,2299.1,shape,false,false,America/Puerto_Rico,2,00777,1630023721
Aibonito,Aibonito,Puerto Rico,72009,Aibonito,18.1398,-66.2659,8596,2227.0,shape,false,false,America/Puerto_Rico,2,00705,1630035609
San Lorenzo,San Lorenzo,Puerto Rico,72129,San Lorenzo,18.1875,-65.968,8588,1789.3,shape,false,false,America/Puerto_Rico,3,00754,1630035578
Luquillo,Luquillo,Puerto Rico,72089,Luquillo,18.3719,-65.7221,7870,2861.3,shape,false,false,America/Puerto_Rico,2,00773,1630023692
Arroyo,Arroyo,Puerto Rico,72015,Arroyo,17.9706,-66.0598,7818,2168.5,shape,false,false,America/Puerto_Rico,2,00714,1630035613
Sabana Seca,Sabana Seca,Puerto Rico,72137,Toa Baja,18.4273,-66.1809,7769,2714.2,shape,false,false,America/Puerto_Rico,2,00952,1630035569
Utuado,Utuado,Puerto Rico,72141,Utuado,18.27,-66.7048,7554,1599.2,shape,false,false,America/Puerto_Rico,3,00641,1630023623
San Antonio,San Antonio,Puerto Rico,72051,Dorado,18.4471,-66.2995,7351,1508.5,shape,false,false,America/Puerto_Rico,3,00646,1630023733
San Isidro,San Isidro,Puerto Rico,72029,Canóvanas,18.3921,-65.8844,7285,3751.2,shape,false,false,America/Puerto_Rico,2,00729,1630035575
Gurabo,Gurabo,Puerto Rico,72063,Gurabo,18.2528,-65.9785,6966,2235.5,shape,false,false,America/Puerto_Rico,2,00778,1630035678
Puerto Real,Puerto Real,Puerto Rico,72023,Cabo Rojo,18.0767,-67.1858,6325,2043.1,shape,false,false,America/Puerto_Rico,2,00623,1630035555
Quebradillas,Quebradillas,Puerto Rico,72115,Quebradillas,18.4724,-66.935,6165,1249.2,shape,false,false,America/Puerto_Rico,3,00678,1630035558
Yabucoa,Yabucoa,Puerto Rico,72151,Yabucoa,18.0464,-65.8803,6082,1807.5,shape,false,false,America/Puerto_Rico,3,00767,1630023682
Cidra,Cidra,Puerto Rico,72041,Cidra,18.1776,-66.158,6056,2094.6,shape,false,false,America/Puerto_Rico,2,00739,1630035647
Guánica,Guanica,Puerto Rico,72055,Guánica,17.9698,-66.9309,5516,845.0,shape,false,false,America/Puerto_Rico,3,00653 00647,1630023537
Ceiba,Ceiba,Puerto Rico,72037,Ceiba,18.265,-65.6488,5347,1876.0,shape,false,false,America/Puerto_Rico,3,00735,1630035643
Peñuelas,Penuelas,Puerto Rico,72111,Peñuelas,18.0595,-66.7206,5297,2121.4,shape,false,false,America/Puerto_Rico,2,00624,1630023556
Santa Isabel,Santa Isabel,Puerto Rico,72133,Santa Isabel,17.9691,-66.4051,5133,1936.9,shape,false,false,America/Puerto_Rico,3,00757,1630023545
Naguabo,Naguabo,Puerto Rico,72103,Naguabo,18.2117,-65.737,5104,3140.5,shape,false,false,America/Puerto_Rico,2,00718,1630035528
Coco,Coco,Puerto Rico,72123,Salinas,18.0009,-66.2602,5006,1129.6,shape,false,false,America/Puerto_Rico,3,00751,1630023633
Las Piedras,Las Piedras,Puerto Rico,72085,Las Piedras,18.1787,-65.8711,4996,1458.8,shape,false,false,America/Puerto_Rico,3,00771,1630023710
Lares,Lares,Puerto Rico,72081,Lares,18.2964,-66.8836,4871,928.8,shape,false,false,America/Puerto_Rico,3,00669,1630035500
Adjuntas,Adjuntas,Puerto Rico,72001,Adjuntas,18.1638,-66.7235,4765,2455.2,shape,false,false,America/Puerto_Rico,2,00601,1630035603
Añasco,Anasco,Puerto Rico,72011,Añasco,18.2861,-67.1409,4562,2166.7,shape,false,false,America/Puerto_Rico,2,00610,1630023590
Lajas,Lajas,Puerto Rico,72079,Lajas,18.0431,-67.0574,4518,1167.5,shape,false,false,America/Puerto_Rico,3,00667,1630023598
Santa Bárbara,Santa Barbara,Puerto Rico,72029,Canóvanas,18.3954,-65.9172,4368,2546.8,shape,false,false,America/Puerto_Rico,2,00729,1630023714
Salinas,Salinas,Puerto Rico,72123,Salinas,17.9778,-66.2962,4358,2152.6,shape,false,false,America/Puerto_Rico,2,00751,1630035570
Candelaria Arenas,Candelaria Arenas,Puerto Rico,72137,Toa Baja,18.4175,-66.2203,4199,1624.2,shape,false,false,America/Puerto_Rico,3,00949,1630035633
Aguilita,Aguilita,Puerto Rico,72075,Juana Díaz,18.0284,-66.533,4197,1806.0,shape,false,false,America/Puerto_Rico,3,00780 00795,1630023581
Florida,Florida,Puerto Rico,72054,Florida,18.3643,-66.5611,4193,1071.7,shape,false,false,America/Puerto_Rico,3,00650,1630023648
Imbéry,Imbery,Puerto Rico,72017,Barceloneta,18.4371,-66.5566,4174,2490.8,shape,false,false,America/Puerto_Rico,2,00617,1630035464
Hatillo,Hatillo,Puerto Rico,72065,Hatillo,18.4811,-66.8221,4049,1445.9,shape,false,false,America/Puerto_Rico,3,00659,1630035679
Campanilla,Campanilla,Puerto Rico,72137,Toa Baja,18.4225,-66.2391,3988,2948.0,shape,false,false,America/Puerto_Rico,2,00949,1630035630
Camuy,Camuy,Puerto Rico,72027,Camuy,18.4825,-66.8501,3677,1425.4,shape,false,false,America/Puerto_Rico,3,00627,1630035632
Comerío,Comerio,Puerto Rico,72045,Comerío,18.22,-66.2246,3656,3136.2,shape,false,false,America/Puerto_Rico,2,00782,1630023541
Breñas,Brenas,Puerto Rico,72143,Vega Alta,18.4734,-66.3346,3634,1422.9,shape,false,false,America/Puerto_Rico,3,00692,1630035461
Punta Santiago,Punta Santiago,Puerto Rico,72069,Humacao,18.1619,-65.7584,3627,901.2,shape,false,false,America/Puerto_Rico,3,00741,1630035556
Barceloneta,Barceloneta,Puerto Rico,72017,Barceloneta,18.453,-66.5381,3548,1412.6,shape,false,false,America/Puerto_Rico,3,00617,1630035618
Bajadero,Bajadero,Puerto Rico,72013,Arecibo,18.4245,-66.6765,3539,669.0,shape,false,false,America/Puerto_Rico,3,00616,1630035615
Naranjito,Naranjito,Puerto Rico,72105,Naranjito,18.3029,-66.2498,3443,2004.8,shape,false,false,America/Puerto_Rico,2,00719,1630023649
Hacienda San José,Hacienda San Jose,Puerto Rico,72025,Caguas,18.2409,-66.0721,3384,2327.4,shape,false,true,America/Puerto_Rico,2,00727,1630025216
Celada,Celada,Puerto Rico,72063,Gurabo,18.2667,-65.9621,3311,1911.8,shape,false,false,America/Puerto_Rico,3,00778,1630023584
Cabán,Caban,Puerto Rico,72005,Aguadilla,18.445,-67.1363,3310,2819.6,shape,false,false,America/Puerto_Rico,2,00603,1630035478
Guayanilla,Guayanilla,Puerto Rico,72059,Guayanilla,18.0222,-66.7898,3302,1801.9,shape,false,false,America/Puerto_Rico,3,00656,1630023620
Tierras Nuevas Poniente,Tierras Nuevas Poniente,Puerto Rico,72091,Manatí,18.4614,-66.4891,3283,1383.9,shape,false,false,America/Puerto_Rico,3,00674,1630035588
Toa Alta,Toa Alta,Puerto Rico,72135,Toa Alta,18.3879,-66.2508,3251,1788.5,shape,false,false,America/Puerto_Rico,3,00953 00954,1630023642
Aguas Buenas,Aguas Buenas,Puerto Rico,72007,Aguas Buenas,18.2573,-66.1061,3242,1275.4,shape,false,false,America/Puerto_Rico,3,00703,1630035606
Aguada,Aguada,Puerto Rico,72003,Aguada,18.3803,-67.1884,3233,2439.7,shape,false,false,America/Puerto_Rico,2,00602,1630023528
Los Prados,Los Prados,Puerto Rico,72025,Caguas,18.233,-66.0621,3185,1921.2,shape,false,true,America/Puerto_Rico,3,00727,1630025219
Sabana Hoyos,Sabana Hoyos,Puerto Rico,72013,Arecibo,18.4213,-66.6084,3154,467.7,shape,false,false,America/Puerto_Rico,3,00688,1630035568
La Luisa,La Luisa,Puerto Rico,72091,Manatí,18.4488,-66.5078,3052,1197.6,shape,false,false,America/Puerto_Rico,3,00674,1630023561
Comunas,Comunas,Puerto Rico,72151,Yabucoa,18.0846,-65.8435,3005,1020.2,shape,false,false,America/Puerto_Rico,3,00767,1630035651
Coquí,Coqui,Puerto Rico,72123,Salinas,17.9793,-66.2255,2968,1230.7,shape,false,false,America/Puerto_Rico,3,00704,1630035652
Patillas,Patillas,Puerto Rico,72109,Patillas,18.0069,-66.0134,2955,1001.5,shape,false,false,America/Puerto_Rico,3,00723,1630023610
Monte Grande,Monte Grande,Puerto Rico,72023,Cabo Rojo,18.0894,-67.1201,2902,784.3,shape,false,false,America/Puerto_Rico,3,00623,1630023603
Carrizales,Carrizales,Puerto Rico,72065,Hatillo,18.4811,-66.7879,2889,1972.5,shape,false,false,America/Puerto_Rico,3,00659,1630023532
Emajagua,Emajagua,Puerto Rico,72095,Maunabo,18.0016,-65.8829,2887,1311.2,shape,false,false,America/Puerto_Rico,3,00707,1630023699
Jayuya,Jayuya,Puerto Rico,72073,Jayuya,18.2199,-66.5984,2879,2299.0,shape,false,false,America/Puerto_Rico,2,00664,1630023586
La Dolores,La Dolores,Puerto Rico,72119,Río Grande,18.3725,-65.8546,2861,1674.8,shape,false,false,America/Puerto_Rico,3,00745,1630035695
Barranquitas,Barranquitas,Puerto Rico,72019,Barranquitas,18.1848,-66.3102,2820,1421.9,shape,false,false,America/Puerto_Rico,3,00794,1630035619
Villalba,Villalba,Puerto Rico,72149,Villalba,18.1278,-66.4819,2751,818.7,shape,false,false,America/Puerto_Rico,3,00766,1630023667
Capitanejo,Capitanejo,Puerto Rico,72075,Juana Díaz,18.0132,-66.5358,2751,1126.1,shape,false,false,America/Puerto_Rico,3,00715 00795,1630035462
Loíza,Loiza,Puerto Rico,72087,Loíza,18.4309,-65.8801,2714,2029.7,shape,false,false,America/Puerto_Rico,2,00772,1630035508
Piedra Aguza,Piedra Aguza,Puerto Rico,72075,Juana Díaz,18.0338,-66.4955,2706,1653.3,shape,false,true,America/Puerto_Rico,3,00795,1630027034
Brisas del Campanero,Brisas del Campanero,Puerto Rico,72137,Toa Baja,18.4316,-66.2261,2700,1490.6,shape,false,false,America/Puerto_Rico,3,00949,1630141959
Potala Pastillo,Potala Pastillo,Puerto Rico,72075,Juana Díaz,17.9921,-66.4966,2679,2032.3,shape,false,false,America/Puerto_Rico,2,00795,1630023579
Luyando,Luyando,Puerto Rico,72003,Aguada,18.3575,-67.1553,2658,626.6,shape,false,false,America/Puerto_Rico,3,00602,1630023527
Ciales,Ciales,Puerto Rico,72039,Ciales,18.3357,-66.4723,2634,875.1,shape,false,false,America/Puerto_Rico,3,00638,1630023668
Luis Lloréns Torres,Luis Llorens Torres,Puerto Rico,72075,Juana Díaz,18.0565,-66.5267,2624,2200.5,shape,false,false,America/Puerto_Rico,2,00795,1630023578
Ingenio,Ingenio,Puerto Rico,72137,Toa Baja,18.4453,-66.2239,2613,1858.7,shape,false,false,America/Puerto_Rico,3,00949,1630035685
Palmas del Mar,Palmas del Mar,Puerto Rico,72069,Humacao,18.0922,-65.8005,2492,320.2,shape,false,false,America/Puerto_Rico,3,00791,1630027040
Rafael González,Rafael Gonzalez,Puerto Rico,72065,Hatillo,18.4264,-66.7872,2491,2307.8,shape,false,false,America/Puerto_Rico,2,00659,1630035489
Santo Domingo,Santo Domingo,Puerto Rico,72111,Peñuelas,18.0719,-66.7459,2412,423.6,shape,false,false,America/Puerto_Rico,3,00624,1630035582
Coto Laurel,Coto Laurel,Puerto Rico,72113,Ponce,18.0491,-66.5517,2347,1558.6,shape,false,false,America/Puerto_Rico,3,00780,1630035656
La Fermina,La Fermina,Puerto Rico,72069,Humacao,18.1744,-65.8526,2336,926.9,shape,false,false,America/Puerto_Rico,3,00771 00791,1630023729
Aguas Claras,Aguas Claras,Puerto Rico,72037,Ceiba,18.2447,-65.6662,2327,328.2,shape,false,false,America/Puerto_Rico,3,00735,1630023722
Campo Rico,Campo Rico,Puerto Rico,72029,Canóvanas,18.3391,-65.8943,2291,2120.9,shape,false,false,America/Puerto_Rico,2,00729,1630035631
Corazón,Corazon,Puerto Rico,72057,Guayama,17.994,-66.0833,2280,1586.0,shape,false,false,America/Puerto_Rico,3,00784,1630035653
Monserrate,Monserrate,Puerto Rico,72145,Vega Baja,18.4367,-66.3579,2266,1256.6,shape,false,false,America/Puerto_Rico,3,00693,1630035523
Las Marías,Las Marias,Puerto Rico,72011,Añasco,18.2928,-67.145,2190,1964.0,shape,false,false,America/Puerto_Rico,3,00610,1630035501
Jaguas,Jaguas,Puerto Rico,72039,Ciales,18.3074,-66.4777,2153,397.6,shape,false,false,America/Puerto_Rico,3,00638,1630152323
San José,San Jose,Puerto Rico,72137,Toa Baja,18.4029,-66.2492,2153,726.7,shape,false,false,America/Puerto_Rico,3,00949,1630023734
Martorell,Martorell,Puerto Rico,72151,Yabucoa,18.073,-65.8977,2102,885.7,shape,false,false,America/Puerto_Rico,3,00767,1630023679
Piedra Gorda,Piedra Gorda,Puerto Rico,72027,Camuy,18.4342,-66.8861,2084,1180.4,shape,false,false,America/Puerto_Rico,3,00627,1630035547
Aceitunas,Aceitunas,Puerto Rico,72099,Moca,18.4455,-67.0669,2063,931.0,shape,false,false,America/Puerto_Rico,3,00676,1630023602
Galateo,Galateo,Puerto Rico,72135,Toa Alta,18.364,-66.259,2046,1228.9,shape,false,false,America/Puerto_Rico,3,00953,1630035671
Alianza,Alianza,Puerto Rico,72027,Camuy,18.4533,-66.8556,2010,775.5,shape,false,false,America/Puerto_Rico,3,00627,1630027033
Barahona,Barahona,Puerto Rico,72101,Morovis,18.3522,-66.4442,1983,1426.2,shape,false,false,America/Puerto_Rico,3,00687,1630023612
San Antonio,San Antonio,Puerto Rico,72115,Quebradillas,18.4391,-66.9321,1981,564.1,shape,false,false,America/Puerto_Rico,3,00678,1630146624
H. Rivera Colón,H. Rivera Colon,Puerto Rico,72135,Toa Alta,18.3482,-66.2732,1969,1147.5,shape,false,false,America/Puerto_Rico,3,00953,1630035482
Liborio Negrón Torres,Liborio Negron Torres,Puerto Rico,72121,Sabana Grande,18.0431,-66.9426,1926,959.3,shape,false,false,America/Puerto_Rico,3,00637,1630023548
Mariano Colón,Mariano Colon,Puerto Rico,72043,Coamo,18.0287,-66.3356,1920,498.6,shape,false,false,America/Puerto_Rico,3,00769,1630023664
Los Llanos,Los Llanos,Puerto Rico,72043,Coamo,18.0579,-66.4092,1916,938.4,shape,false,false,America/Puerto_Rico,3,00769,1630023663
Boquerón,Boqueron,Puerto Rico,72023,Cabo Rojo,18.034,-67.1714,1903,712.0,shape,false,false,America/Puerto_Rico,3,00622,1630035624
Vieques,Vieques,Puerto Rico,72147,Vieques,18.1462,-65.4429,1892,1258.5,shape,false,false,America/Puerto_Rico,3,00765,1630035597
Morovis,Morovis,Puerto Rico,72101,Morovis,18.3268,-66.4057,1843,1267.5,shape,false,false,America/Puerto_Rico,3,00687,1630035526
Las Carolinas,Las Carolinas,Puerto Rico,72025,Caguas,18.2539,-66.0658,1838,1811.1,shape,false,false,America/Puerto_Rico,3,00727,1630035614
Jauca,Jauca,Puerto Rico,72133,Santa Isabel,17.9638,-66.3673,1822,548.0,shape,false,false,America/Puerto_Rico,3,00757,1630023547
San Antonio,San Antonio,Puerto Rico,72005,Aguadilla,18.4932,-67.0997,1788,1428.1,shape,false,false,America/Puerto_Rico,3,00690,1630149533
Luis M. Cintrón,Luis M. Cintron,Puerto Rico,72053,Fajardo,18.3008,-65.6371,1774,572.2,shape,false,false,America/Puerto_Rico,3,00738,1630023718
Buena Vista,Buena Vista,Puerto Rico,72015,Arroyo,17.9964,-66.0515,1763,1484.9,shape,false,false,America/Puerto_Rico,3,00714,1630035626
